Chain ID,Transaction Hash,User,Log Index,Effective PT Trade Volume,Swap Fee,Effective Implied Yield,Post Swap Implied Yield
42161,0x806588785bfa7f0cb1bd68f645268b50b9a32c77c7bad3ab9b6276c3236cf4f1,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,3164.239226,6.481711,0,0.031761
42161,0x0d7f3fffcd23b6e6920d08b5b670dc30bc3f0e1f6a5f84ddb44a802752f8854f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,3240.07194,6.637051,0,0.031999
42161,0x80c2dd67bd30f9d76e265ed75205db123a8c606c88780c791e39e19de9f3cd8d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,9,331.883945,0.67984,0,0.032244
42161,0x0521598ad64f85e1b212f709f0e5c0bcf63b2c3a40622b577f5bdf781f98ecd2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,58,827.692898,0.87174,0.144054,0.127636
1,0x1df28ca7ea479f1a59d2d66515bd9836330a121430bfbf68a385f632febe21ec,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,237,4694.483717,7.280918,0.057232,0.035835
1,0x9d2c8838011125d4f1a414b275d120ec23884a4b93a1168cb95093019c3e4f60,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,246,6474.550922,10.041737,0.074475,0.046254
42161,0x0f9cdcebfe6ee455122280de25d460bcda3cf8fff45bdd9b4efa58082d1136ee,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,332.723922,0.681565,0,0.032269
42161,0x5ab45839ab5aa1551095d8f4071a1171ce5824b7621eda2accef585b0a7623c5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,9.999947,0.010531,0.029133,0.028237
42161,0x5ea34c1b3c82af04a775eeeb2fb1d0279caaf9d0f33eaf7c578988a9b2fc7804,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,1174.812323,1.237351,0.039029,0.037316
42161,0xe3a557aad14d9a7b0ad1954e1c4157a5297fb735889f4856ce58471deb97496c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,38,5.164461,0.005438,0.029134,0.028142
42161,0xaca7a7956b18edaea89fe66ccc5cf94217c101f5a83a8c9f8afded9a86ecc63e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,10,947.297774,0.76191,0.068659,0.083488
42161,0xd4a67fb23d13512c007f9c6573a21c11a34bf36173c19b3d3ee6e6af5f00bfd6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,24.068674,0.049304,0,0.032294
42161,0xda4f54f00f0357579bfec362d5e023f44ccfa92115596367839953454c24215a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,10571.280512,21.655102,0,0.032296
42161,0x74aa76ef0d098fcb8efedc6d7b00a8c06c27272e01dba8793f0bbf73bec59b13,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,10.063674,0.020615,0,0.033189
42161,0x531e4cd5b0c7025790bf131d7a1a52ce3c4aec93e41caf96b7555f6050f15585,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,9068.227456,18.576132,0,0.028706
42161,0x2ac2cd219a062409f30e4dc48dd2df6ecc9c313126536d6cc4626f9e4918771c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,1200.832769,2.459889,0,0.030374
42161,0xdf3c3df6fcfe5b253a578c44f42e81ac2c1510eade03496c9a6be5c9a4e92fe8,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,39,17766.264329,36.394014,0,0.033189
42161,0x59ec28d79488c550af35610e960da19c8a5ba35b15b2e582d74c5a2a02347e83,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,26,15.888365,0.032547,0,0.034779
42161,0x797b4c2faf45f17692fe052b9172085d256bf928af4b8e7c88751bc9c4903606,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,511.357914,1.047513,0,0.03478
42161,0x1a8c4b0d05ae6fa93007d44924213c737cb8c07556bfcefd1622ed8c1fc4cfd3,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,39,371.693046,0.391497,0.14326,0.126976
42161,0x9508868c82a4121e29aab244072cbe281d0adc7ad92d50f271de8e77d1d99593,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,15,11704.143813,9.414015,0.069569,0.083533
42161,0xc80a89be1664c3dcdc8a39d1cc876d974f64eb734ddbab3122b63211195266e0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,13,2264.51205,4.638875,0,0.034823
42161,0x5450a664939c9b93714147e39416c621b4a2290c99c6f874d2bfa89cfb90bb57,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,43,33.218558,0.034988,0.107454,0.097801
42161,0x2f9a641f19cce7e215f16fa28491ce41555e02c2f2ad9e4adeb7defa87d81a77,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,5848.477284,6.160179,0.030221,0.028237
42161,0x11273e0b27fdb5e589b5650a0e210654a61cbe5f7114f74adf3f99718bb32265,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,1273.929627,1.024672,0.123404,0.144537
42161,0x017b7c0966e46dc666f65eb71a864f420914abdac6d72bb2ed0e63c7bd13e6b6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,23,13.455173,0.027563,0,0.035017
42161,0xbb6591887ff24b3b14f824a5522be00e8bab86c87b472d30131793297307ea93,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,179.609914,0.367935,0,0.035019
42161,0x42dcfa2041ed5435de6fcd721cc6a0a0a1bd2614f0beaec7ee761a8e28d9b31c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,22,5084.180093,10.415127,0,0.035034
42161,0xf91e6e7b28ece6aa57bc52297b1768438814ae8130b20b4e4420e62407f4d388,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,2777.912159,5.690656,0,0.035478
42161,0xa867181c08435f7c149d8a4918a252af2a8bbfb31df4ea108c6d73a36db12f7c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,31.400748,0.033074,0.030119,0.028143
42161,0xa62fd4d20e0a30304c42594dbc3b2260f511bfa49334814b167aea7e83926a7c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,601.513166,1.232227,0,0.030585
42161,0x8c181a15160942e5ccb41cbfb72aa05df61ce835c9c88295715cffcc77777685,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,1495.266286,1.202747,0.068224,0.082975
42161,0x83ca980d556edd94fae154c7b762b927b7dff2bac03aa2a91b169b9e4891064e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,523.0042,1.071398,0,0.030693
42161,0xac83c4517c042bdf890f645826a1123bb203997b0b9671ef5a44269f17015ccd,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,73,920.495659,0.740421,0.068285,0.083046
1,0xffe2b1a1a4df697ce5e93874a605faacee328a56fa579eea6e6d1e6acb94b223,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,258,76.939248,0.100192,0.034523,0.027032
42161,0x27113cf0ed44bd6cd6355cd0be3f076c3ab1733016304d359d5a8aa228c35450,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,6.399411,0.013109,0,0.035963
42161,0x2d15dc1fd1952c7a04954c0d1f316d82d0c54e1ed94dbe240ebf4abb335dfd1f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,37,31.433866,0.033109,0.029034,0.028142
42161,0x023a52fff766a19bec994ade9f0fae5fad566263e2c41c3470b30fbb4c806e18,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,619.241554,1.268556,0,0.035721
42161,0x99553a83a739766dd9b6620328cb502de7a3999890ed4040c4d40936aad71723,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,2368.04971,4.851106,0,0.030788
42161,0xecede24d93a1b35a28b9486763df92c8a5dcfdf87b6f39d2f349ce865e061209,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,907.532216,1.85914,0,0.035775
42161,0xa9d2c9402e81cd6b4df46f8b235d954eec02a2ad6b06cc2817a89c96ea72666a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,1245.901337,2.552319,0,0.035854
42161,0x63d8bcce438f0a12b7ba9acdde0756acfa766f09f211b4e3113cef481a8e871e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,425.801798,0.872293,0,0.031242
42161,0x2bcde57fad3985ea2d5af1963eebfab009b6f8df2af4526a3858b185ad91ebb2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,28,19.930301,0.040829,0,0.031323
42161,0xb7c46fba8d603f68b7234394b8c36702f48c19d6e0e609ed07cd02683df2be28,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,17,858.076648,1.757862,0,0.031326
42161,0x828510652fd5846e814229ca5cce0b489719ce29e8b3da202e63440d11c9b06c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,42,3510.000582,3.697488,0.03953,0.037771
42161,0x8db622f36f611f927e8f4dcefc7e5e4fccee525c6be56f8a23b5aa672a08c0ba,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,116.557869,0.122782,0.029037,0.028143
42161,0x8386fa1715f9f612279d6722619b9a145ef77d2cb3e34ad3717133164a5e0fbe,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,2097.594893,4.297201,0,0.035963
42161,0x2461e4ea3709d0c3a885d0bddcfd2fe4259a0d29046bc9a0842c20bdb7720124,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,183.424499,0.375769,0,0.036148
42161,0xcea158d6d3036747d9403a226e218fda74e445a24ba56cbcc58f1252d8ce7b17,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,355.570534,0.728434,0,0.031491
42161,0x34d22a40b15f7063958fd76dce66bfc1fd9923f0b2acc15a181ae1043969e3e2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,183.807314,0.376554,0,0.036132
42161,0x015545fe06df16b9d7227fdd111a9d8dcd09a86c0ddaf64e48385181fdd2c52b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,4,27.512967,0.056364,0,0.036148
42161,0xe0ea1a3f86f2ae73858aa3fbaf10e64d3cfeadb2df640b6d380c13c8d6cb6575,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,27.569585,0.05648,0,0.036146
42161,0x8577ecff0b502c194aa1080919b6ed77c7e16c737e39898d4beae53fa1756209,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,45.932175,0.048385,0.030124,0.028145
42161,0x1ca184bf2de6d29a849891491bc01863e2e6ce5aea192a007758d8a1dc7405a6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,45.980646,0.048436,0.029038,0.028144
42161,0x6ed7062ec7dd6c9f1c53b79fdf3c8716582f443822492c83ddbdfc7ddd6141c3,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,3,230.224268,0.471649,0,0.031559
42161,0x73959d95f535219403a8cfde374ea7dbf4cecdb854d6d66c0ed02ca767be3c5e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,4,302.916229,0.62057,0,0.031515
42161,0x620180523299eb6784201e7f5d8ab95c2e8e97a3faa17b5ffc9e9a5a2851341b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,114.999156,0.092514,0.123374,0.144481
42161,0xb6ef37f16b49ae2ccdb1503b81bfe945acceea28604dd35fddaa75a33aeac598,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,4681.299911,9.590383,0,0.031573
42161,0x524c699180222a2e69c26c2737b3434aa3965faa2b85b4774f493ded69ed91ae,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,32.65366,0.066896,0,0.032441
42161,0x7f28fec7d109e401874ffda3e58ce014bd8ce29c3c9a8030a0c916e900f20ab9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,35,3503.727601,3.690984,0.042129,0.039125
42161,0x77b3172721db80582b7d7beaea5b3bdf72111c48e10a8707d67467eea3fcac87,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,18.378717,0.037651,0,0.036148
42161,0xb687380db45555153324cbb612df2bae918682e5ae17705c09ed7611b04778bc,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,118.479764,0.242725,0,0.032446
42161,0x9c1524a5fdbae2833089ad0f2501854be2ed44982365ffbf46233e57e55a7bfb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,170.654279,0.349614,0,0.03615
42161,0x7a465b0d762104adac4240e6d4c47ae6e683bde3c836078fb6e7cb03b11a8da3,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,1366.929333,2.800396,0,0.036165
42161,0x7d84e0a17c7750aaf1d0345e0ded5eb1b547f4df3bb651ca237bed1daa4f8ee4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,284.922153,0.583713,0,0.032468
42161,0xc3e3f55d7cff85894452b7af7e41148f4e78f4d2e8c9c01d1c4d939ca597d38a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,26,29.940974,0.024087,0.12247,0.144475
42161,0x5739fdc01130f57f57f67893c3b965ba1f98a189b417a8cd771ad8e4ddf7e66d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,4319.173992,8.848617,0,0.036286
42161,0x3d3062fa62854da07e882a36481ff171d855b0f3ad73d481daa181fcf95bbeb4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,36,84.622964,0.173365,0,0.032524
42161,0xbeb28059802d14809f5d20099ad9d3c4440cee52fdcb66360a589b18fe9800e7,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,16.926475,0.017831,0.040636,0.037771
42161,0xeb56223d441c44debe442f7ea9a69abd032d41607d7f4b25054d75799545cca4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,53,36.6931,0.038655,0.141722,0.126681
42161,0x9eb9ef57c185c0f8f722ff19d20f0f159961c6eb39ebaa9298aa9bd4a8607520,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,4302.66627,8.814828,0,0.03254
42161,0xd3c14a87aa50b8ba24802a0b4b75181ff6d100d6c4e50251632e7e874a18fe48,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,1072.645007,2.19753,0,0.033429
42161,0x8c6f028aa7bf75f82b510b483c61ce22a03a2afdd1f921cba3bd637437b02693,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,788.227971,1.614845,0,0.033648
42161,0x7ddb428bbedd1f1e82b69cbb95caaa7ccdd7adf8d625cffb0289afda9d51cc81,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,1096.312587,1.154951,0.108767,0.097859
42161,0x9e0c2745e464701da10646c2aedc28ee522468ae77722fd848c83c9b7f4491f9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,15,1565.494586,3.207235,0,0.036674
42161,0x19af11a57334368417f0f408a95710c404453381888fc1a56c930201ab7d41af,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,28,9.17693,0.007383,0.122476,0.144479
42161,0x64444ca8b79662de04942972edc588638302794fe7b6d20ab4274587b76c19a4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,905.864115,1.855858,0,0.036814
42161,0x260c8dd8a9971f94b3bfcf5da9eb88d1b5934caf6952ae46f443db3310119146,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,1267.883949,2.597534,0,0.03381
42161,0xe39df6d092c3fbce7688296179c7565ec325f2d42527d4f8465087b064d029a9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,112.588203,0.118611,0.04063,0.037764
42161,0xe398c27d1f81cd235c7f5194289c93d98f55cb05f9a52101a3ef92ee2ef8206e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,925.570143,0.975093,0.040584,0.037721
1,0x28a8164f79c555666d0e1cfbcb7e60d088c42615e3361ed7ad7220b5b79a0284,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,67,3197.629886,4.960271,0.056904,0.03563
42161,0x80d3b7e2f579adac5ddd357484b7cf700f87b5845f70ac7ee48db5fa97cb7e8a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,47.27004,0.096843,0,0.036895
42161,0x1a200103fd31f461caef30b3a627a4c155ab242d7cce6f30dcd0b8f53c01584d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,21.971298,0.017677,0.122479,0.144477
42161,0xc20a1fb91f8994124a1c6cfc0ac760353b8afa5a079f3c285e4af7fe5fece9d2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,32.455005,0.066492,0,0.034073
42161,0x979f43076dbb00f8475efbd9601e1836ce7fc55d2ede8e224b615da19a2491d4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,8172.857626,16.74419,0,0.03408
42161,0x8a62c7043344036adfa926493a67ae7a49362c6a124c0f792c8f83d1cd18656f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,5.763507,0.011808,0,0.038099
42161,0xadda1a51e43c2d0948d8742f5277791e80f97bb4393a50ee969ea80d7eab7cce,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,2886.444761,5.913636,0,0.0369
42161,0x974a0c166f3a755b11daa6768bf88bf7cdef92a27868aba23a38514121597113,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,9359.662121,19.175722,0,0.037179
42161,0x33d73e9ffb7457b5126d578d5654d4619bd29440e8c0651372ac7e792f0a1d53,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,1393.083008,1.467678,0.040196,0.037366
42161,0x630281702195993652b41f4d37a3475b44896db0ef5c2d74a92e897f64765304,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,6485.4235,13.287109,0,0.036256
42161,0x09f025ccd0b69fe895bfd821f34572d056cda5a3719349b704e26383093121ba,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,11.585374,0.009321,0.122488,0.144478
42161,0x22710717e9e31b21a53c0619d3f33ac7d9ef3b2b73113b24145baaba207245e6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,15478.016102,31.711001,0,0.038127
1,0x8dd0440cb891f31121ddb2d3aaf51e6e34b94cca82112dc317226b5e849bd4f6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,264,33977.413522,154.650073,0,0.032061
42161,0x4456f18e07498c1e173357fa60cdb0417f1d6894e63842c6669b9fd7e42120c0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,6,76.197678,0.156113,0,0.039815
42161,0xc9301331d944855e8669693d2d136d78777abebecdabc518a4fb71ee3eab2947,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,7918.416723,16.223273,0,0.039823
42161,0x3b3df86f0d0dd3a4c5b40db439471bba241967d84ba1c8481f449603dc6c5a47,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,407.006727,0.833876,0,0.038099
1,0xdd259d0e60c967ae54225c44a1faa20486bdde282954e8bf7a35a94622dc58fa,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,288,5316.480846,8.247558,0.05668,0.035491
1,0x84b129a0d9bdade808b156ed0fb4a652bf87a5f118fcd104e437ccbb493b276d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,230,20479.903021,31.770905,0.054641,0.035259
42161,0x6d2e6f1b7b0db968656901c1975a51e979c98c6480946adbbd6aac33d552ab2d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,36,1016.073155,2.081749,0,0.038212
42161,0xd67c4f37663580641369664d393e0f3e9c007f6f6b85ad3cc4484b3484ba1b61,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,580.861251,0.467388,0.1234,0.144479
42161,0xea3e41e99188fbdfeb24f5a957610e453645ed64d36595b0b07547c1936eaeef,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,7195.425279,14.742159,0,0.040698
42161,0xa30e399879d50994d2ab04deced9b269e908e2ab7b3a0276397774846b80fbc3,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,1200.835548,2.460302,0,0.038501
42161,0xb56b0a2701fe8fd40ee4f07160eb6621560039de7fadc8d6c2150c9f075ae1f9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,38,367.473447,0.387174,0.039612,0.036833
42161,0xc38ef99dbe5183a2d8068dbcf06186db86d276f13a89ab3230a3b475f2bfe65f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,5.089543,0.010427,0,0.041519
42161,0x9142da78aa3de752716f30edb600239ca89f789cf55b71d9e3a19c4298da8b38,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,3526.091622,7.224539,0,0.038848
42161,0x2acb1efc7808f898f92bffbe5b1b15bc94a04e02ec0b524f1f7250b98f746b98,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,35,10.006136,0.010542,0.029046,0.028146
42161,0xf8d647e7a15753b184afae91ec55476be8dd5b97236b2112df947e6b91b35906,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,10.995726,0.011584,0.029047,0.028146
42161,0x1108e97902d39f3b572cb19a0f66b10c3ca0267a4d02d11a3322382ee10bbd7e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,24,143.158775,0.150841,0.029047,0.028146
42161,0x07cda514654734629b7b93fbda2ed5308f196b34810707ce5089aafe0e92fe66,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,12,70.760169,0.056941,0.123387,0.144453
42161,0xe7798e3a2e3121d0e3c0a0d4bd8790cb4e4b99ca84903cba366cadb3ccbe3644,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,58,49.971864,0.052654,0.038364,0.036692
42161,0x99a1c15ee540efe42ae3bbb79d2d1c039292686d4c5afe2a319a0b4f4cd3c875,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,623.33549,1.27715,0,0.03993
42161,0x0f9825473adab131968bb4c4e7ecf4bb6ce7c4ae38974fa609b0908ce9025ff2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,27,18.339455,0.014758,0.122482,0.14445
1,0x2f4e863df663d3e4596bb913ec3c64ca03bd0407c0fa97569c745c7a2bb3f388,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,245,3293.482743,5.109613,0.056088,0.036131
42161,0x25b8a943a134958e9136112fb16ba49d4a10c12ff32cc3f1f4e732d0e00196ad,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,18.570497,0.03805,0,0.041519
42161,0xe4fdefde199ec075ea941b9d36f587f85708228778fc8bdbd7446b0fece732a8,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,185.04337,0.379152,0,0.041522
1,0x99c99077c218dd702cf3f019d25b79b6e22465e40d981ad801e7801c055e1773,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,93,1892.599403,2.465405,0.034537,0.027035
42161,0xf53798e9161be87efe87ffa57342b7c928cc0b4959c006189b4a37ef22c09615,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,278.551671,0.570753,0,0.041542
42161,0xa6469956dffb3a59d6c8f1cfcc50b8409bf4794761a00c5eebab6d177e3b6f44,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,77,236.451245,0.249173,0.141805,0.126714
42161,0x8e74d5c05374e58ac0443d8256a7fb3d0e9bf37c2cfc4c8755d1a585b3bdc1af,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,165.133422,0.338362,0,0.041574
42161,0x3ae5600924e80acbe5f42c9dbbb02ccdc12e6b3fd06984827b9d993e2bf3d6ad,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,8.597335,0.017616,0,0.040146
42161,0xf365a91e6e196be0677d1a27f1f3caecb09b0f9b53f0d1172d3ea1a4a3b63935,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,65.782062,0.134789,0,0.040125
42161,0x31b02a3b91a7f2fbd8da7837a226ddea5f4949b6b3c395187ddd38f8ea4851a5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,40,80.720659,0.085065,0.14324,0.126897
42161,0xc757eb4b9be1f9b9f6a9c5e5b74181e81eb016e88c7d0bd02086642cbd833042,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,5.342865,0.0043,0.123416,0.144452
42161,0xf98d369c00dcacc7d534aadb4f978819e896a0610015fa1343a55c5e5eabe311,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,5.046513,0.01034,0,0.040146
42161,0xcbe4d39fd95e07a69476f11d68e7138a729921ef3bc3a56e8eb9d99c5d20b8dd,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,58,13.870109,0.014617,0.038395,0.036713
42161,0x55d8f2a66aa749f6f47af239cb13a35c7f80381a57c9280aabd6116e097c4dd3,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,12.876783,0.013569,0.029055,0.028149
42161,0x4c1ec4038082eb69eb86fc59bdc5e846fdb7589a2ec7372fa3f28cedb6ae0123,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,69,12.493969,0.025602,0,0.040146
42161,0xbcb6e746ef44f7d111c4116f90963a9efa9523dc5f728682b47e6ea688646499,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,105,72.059682,0.075946,0.143181,0.126835
42161,0x9d647a65d56b29b9cb3edf2b34370a7110dedabd6a3e6f507516f6184b5a1364,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,58,9.420447,0.009929,0.141916,0.126787
42161,0xa0d46ed6b695fb45384be389903d91ebe0e124f9ed91980e945666499b656edc,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,5.863184,0.012015,0,0.041597
42161,0xde92e5b5fff79a1d5cb032da2e962b9f25ca0f94d81e7cf7a9fcb29a4c4821f0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,15,11.082125,0.01168,0.030146,0.028149
42161,0x51c54d9950540a8360b6008a9fd05d183547ac1800559cda58106ea08f122448,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,59,5.793005,0.006106,0.03841,0.036723
42161,0x22b786e4c02a65ceb706961ef1946eb8d9a30993681ba0dd973104eb795192b6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,5,100.224508,0.080688,0.069247,0.08309
42161,0x5a1a0946f75c3fa16a261ceaed6dedb7ad98c400fcb9d24be808cc6037316b10,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,10.988652,0.011582,0.029061,0.028149
42161,0x90ce0a5b1eb39e0c0460a3cd42f677c26261f46d7387f46b852fcb2f61115d3b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,38,29672.038047,23.889033,0.122511,0.144452
42161,0xdc3747e2bbd82ca3fd5007ff3ff1264feac81c45f07686b85e1d830c1562830b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,40,49.452815,0.039814,0.123704,0.145732
42161,0x47d8fd31e5a1bb79cf6e2990571bcac45079e10a314de3bf225e12ef094efe69,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,20456.652238,16.469785,0.068371,0.083085
42161,0x98af03e391a78348ed91aa75a83e2221e76ea55304a1c1ec9aedf6a5f0959c60,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,98.901416,0.079627,0.123708,0.145734
42161,0x64a0bbbae6c84fb943eb52268eecf24e5b22cc727778dbf3aa9d3e7d314e32fc,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,71,51.248439,0.054021,0.14194,0.126787
1,0x36fdb78dcede5723092126c2f42ef24916d4397fc24fa7054765c2ce056f6392,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,168,1549.308472,1.633121,0.057071,0.05257
